CustomerID,Recency,Frequency,Monetary,CustomerSegment
15184.0,28,2,402.2,Promising/Regular Customers
15185.0,69,1,310.62,New/Low-Value Customers
15186.0,13,2,411.41,Promising/Regular Customers
15187.0,1,18,4670.08,High-Value/Frequent Spenders
15189.0,0,53,15802.14,High-Value/Frequent Spenders
15192.0,119,3,1044.32,New/Low-Value Customers
15193.0,60,1,499.32,New/Low-Value Customers
15194.0,2,22,7521.17,High-Value/Frequent Spenders
15195.0,2,1,3861.0,New/Low-Value Customers
15197.0,8,5,656.44,High-Value/Frequent Spenders
15198.0,91,2,193.64,New/Low-Value Customers
15199.0,58,4,1268.7,Promising/Regular Customers
15201.0,78,11,927.84,Promising/Regular Customers
15203.0,25,6,1827.8,High-Value/Frequent Spenders
15204.0,356,1,316.58,At-Risk/Churning Customers
15205.0,84,3,648.8299999999999,Promising/Regular Customers
15206.0,9,4,420.3,Promising/Regular Customers
15208.0,0,6,867.62,High-Value/Frequent Spenders
15210.0,224,1,331.18,At-Risk/Churning Customers
15211.0,59,2,894.4100000000001,Promising/Regular Customers
15212.0,238,2,88.95,At-Risk/Churning Customers
15213.0,318,3,325.05,At-Risk/Churning Customers
15214.0,1,8,1661.44,High-Value/Frequent Spenders
15215.0,44,6,615.99,Promising/Regular Customers
15216.0,87,1,96.6,New/Low-Value Customers
15218.0,10,11,5756.89,High-Value/Frequent Spenders
15219.0,175,1,305.75,New/Low-Value Customers
15220.0,51,7,1758.92,Promising/Regular Customers
15221.0,365,2,114.1,At-Risk/Churning Customers
15222.0,318,1,585.0,At-Risk/Churning Customers
15223.0,225,3,454.90000000000003,At-Risk/Churning Customers
15224.0,357,3,310.48,At-Risk/Churning Customers
15225.0,233,1,409.40000000000003,At-Risk/Churning Customers
15226.0,310,1,154.41,At-Risk/Churning Customers
15227.0,36,5,1219.4,Promising/Regular Customers
15228.0,65,5,3376.96,Promising/Regular Customers
15230.0,238,2,429.6,At-Risk/Churning Customers
15232.0,112,2,612.06,New/Low-Value Customers
15234.0,276,1,197.0,At-Risk/Churning Customers
15235.0,217,12,2247.51,At-Risk/Churning Customers
15236.0,298,1,321.05,At-Risk/Churning Customers
15237.0,1,4,1412.32,Promising/Regular Customers
15238.0,28,5,1056.54,High-Value/Frequent Spenders
15239.0,9,3,764.34,Promising/Regular Customers
15240.0,44,7,1685.57,Promising/Regular Customers
15241.0,66,9,1738.59,Promising/Regular Customers
15243.0,73,1,316.68,New/Low-Value Customers
15244.0,64,2,631.57,Promising/Regular Customers
15245.0,133,3,2515.84,New/Low-Value Customers
15246.0,237,2,514.15,At-Risk/Churning Customers
15247.0,121,1,356.0,New/Low-Value Customers
15249.0,31,15,6657.360000000001,Promising/Regular Customers
15251.0,8,15,10327.11,High-Value/Frequent Spenders
15252.0,35,2,740.78,Promising/Regular Customers
15253.0,15,6,915.3,High-Value/Frequent Spenders
15254.0,126,1,300.36,New/Low-Value Customers
15255.0,66,1,890.85,New/Low-Value Customers
15256.0,148,1,98.45,New/Low-Value Customers
15257.0,280,2,232.14999999999998,At-Risk/Churning Customers
15258.0,168,2,623.16,New/Low-Value Customers
15260.0,99,8,1780.77,New/Low-Value Customers
15261.0,134,1,254.82,New/Low-Value Customers
15262.0,323,1,178.95000000000002,At-Risk/Churning Customers
15263.0,106,1,156.51,New/Low-Value Customers
15264.0,63,1,393.74,New/Low-Value Customers
15265.0,150,2,1506.1200000000001,New/Low-Value Customers
15266.0,337,1,119.3,At-Risk/Churning Customers
15267.0,21,5,1717.36,High-Value/Frequent Spenders
15269.0,23,1,408.8,New/Low-Value Customers
15270.0,15,9,2298.2,High-Value/Frequent Spenders
15271.0,6,16,2472.09,High-Value/Frequent Spenders
15272.0,56,2,721.94,Promising/Regular Customers
15274.0,3,2,716.57,Promising/Regular Customers
15275.0,30,2,609.19,Promising/Regular Customers
15276.0,65,1,128.63,New/Low-Value Customers
15277.0,46,1,255.89999999999998,New/Low-Value Customers
15279.0,354,2,277.41,At-Risk/Churning Customers
15280.0,171,1,113.12,New/Low-Value Customers
15281.0,58,12,2239.95,Promising/Regular Customers
15286.0,49,1,240.55,New/Low-Value Customers
15287.0,21,3,485.24,Promising/Regular Customers
15288.0,42,5,2306.52,Promising/Regular Customers
15289.0,28,4,935.1,Promising/Regular Customers
15290.0,4,21,7803.7699999999995,High-Value/Frequent Spenders
15291.0,25,20,4596.51,High-Value/Frequent Spenders
15292.0,200,1,178.39,At-Risk/Churning Customers
15296.0,43,10,3610.31,Promising/Regular Customers
15297.0,9,4,635.0400000000001,Promising/Regular Customers
15298.0,1,14,3774.1,High-Value/Frequent Spenders
15299.0,66,11,3787.09,Promising/Regular Customers
15300.0,63,1,496.44,New/Low-Value Customers
15301.0,50,14,5007.72,Promising/Regular Customers
15303.0,289,1,574.02,At-Risk/Churning Customers
15304.0,60,10,680.3,Promising/Regular Customers
15306.0,63,3,1174.3500000000001,Promising/Regular Customers
15307.0,95,1,205.3,New/Low-Value Customers
15308.0,270,2,302.27,At-Risk/Churning Customers
15311.0,0,118,59284.19,High-Value/Frequent Spenders
15312.0,74,5,921.1,Promising/Regular Customers
15313.0,109,1,52.0,New/Low-Value Customers
15314.0,198,1,327.97,At-Risk/Churning Customers
15315.0,63,3,551.54,Promising/Regular Customers
15316.0,326,1,165.0,At-Risk/Churning Customers
15318.0,3,1,312.62,New/Low-Value Customers
15319.0,283,1,204.5,At-Risk/Churning Customers
15320.0,43,1,267.13,New/Low-Value Customers
15321.0,48,4,2663.48,Promising/Regular Customers
15322.0,63,2,602.97,Promising/Regular Customers
15325.0,103,1,161.74,New/Low-Value Customers
15326.0,333,1,311.71,At-Risk/Churning Customers
15327.0,52,1,208.75,New/Low-Value Customers
15329.0,34,5,1005.5,Promising/Regular Customers
15330.0,31,2,714.9599999999999,Promising/Regular Customers
15332.0,365,4,1661.06,At-Risk/Churning Customers
15333.0,207,1,1028.56,At-Risk/Churning Customers
15334.0,156,3,350.82,New/Low-Value Customers
15335.0,53,1,170.22,New/Low-Value Customers
15339.0,65,3,557.57,Promising/Regular Customers
15341.0,80,1,2020.52,New/Low-Value Customers
15342.0,115,2,391.76,New/Low-Value Customers
15343.0,86,1,364.5,New/Low-Value Customers
15344.0,0,5,476.58,High-Value/Frequent Spenders
15345.0,34,2,367.69,Promising/Regular Customers
15346.0,332,1,252.42000000000002,At-Risk/Churning Customers
15347.0,365,1,201.60000000000002,At-Risk/Churning Customers
15348.0,71,1,158.04,New/Low-Value Customers
15349.0,157,2,463.91,New/Low-Value Customers
15350.0,372,1,115.65,At-Risk/Churning Customers
15351.0,11,10,1836.69,High-Value/Frequent Spenders
15353.0,254,2,770.12,At-Risk/Churning Customers
15355.0,28,2,277.05,Promising/Regular Customers
15356.0,30,10,2718.03,High-Value/Frequent Spenders
15358.0,4,29,8235.65,High-Value/Frequent Spenders
15360.0,39,1,427.93,New/Low-Value Customers
15361.0,361,1,418.92,At-Risk/Churning Customers
15363.0,240,2,318.05,At-Risk/Churning Customers
15364.0,95,2,913.19,New/Low-Value Customers
15365.0,25,9,1330.45,High-Value/Frequent Spenders
15366.0,74,2,602.51,Promising/Regular Customers
15367.0,56,5,1867.69,Promising/Regular Customers
15368.0,20,1,446.94000000000005,New/Low-Value Customers
15369.0,143,1,-1592.49,New/Low-Value Customers
15370.0,40,8,2360.55,Promising/Regular Customers
15372.0,136,1,2007.4,New/Low-Value Customers
15373.0,7,13,2213.11,High-Value/Frequent Spenders
15374.0,128,1,168.0,New/Low-Value Customers
15376.0,39,3,1221.56,Promising/Regular Customers
15379.0,168,8,3631.8900000000003,New/Low-Value Customers
15380.0,8,6,1682.36,High-Value/Frequent Spenders
15381.0,213,2,596.85,At-Risk/Churning Customers
15382.0,14,8,5927.86,High-Value/Frequent Spenders
15384.0,169,3,635.76,New/Low-Value Customers
15385.0,39,1,316.88,New/Low-Value Customers
15386.0,185,1,394.14,At-Risk/Churning Customers
15388.0,269,1,140.54,At-Risk/Churning Customers
15389.0,171,1,500.0,New/Low-Value Customers
15392.0,4,5,1515.73,High-Value/Frequent Spenders
15393.0,15,2,231.86,Promising/Regular Customers
15394.0,9,4,2183.54,Promising/Regular Customers
15395.0,325,1,107.45,At-Risk/Churning Customers
15396.0,112,1,288.18,New/Low-Value Customers
15397.0,289,1,94.0,At-Risk/Churning Customers
15398.0,15,3,1339.63,Promising/Regular Customers
15399.0,0,3,815.77,Promising/Regular Customers
15400.0,91,6,666.7,New/Low-Value Customers
15402.0,148,2,626.77,New/Low-Value Customers
15405.0,188,1,349.1,At-Risk/Churning Customers
15406.0,17,4,426.61,Promising/Regular Customers
15407.0,33,4,1046.74,Promising/Regular Customers
15408.0,263,1,267.18,At-Risk/Churning Customers
15410.0,83,8,3450.84,Promising/Regular Customers
15411.0,25,5,1336.43,High-Value/Frequent Spenders
15412.0,170,1,190.53,New/Low-Value Customers
15414.0,9,3,774.9000000000001,Promising/Regular Customers
15415.0,312,1,559.61,At-Risk/Churning Customers
15416.0,64,5,3974.37,Promising/Regular Customers
15417.0,84,1,508.8,New/Low-Value Customers
15419.0,24,1,135.86,New/Low-Value Customers
15421.0,58,4,950.36,Promising/Regular Customers
15422.0,322,2,97.7,At-Risk/Churning Customers
15423.0,37,1,43.5,New/Low-Value Customers
15424.0,253,2,383.34,At-Risk/Churning Customers
15426.0,18,7,1386.58,High-Value/Frequent Spenders
15427.0,32,3,1430.54,Promising/Regular Customers
15428.0,14,1,93.78,New/Low-Value Customers
15429.0,26,3,364.9,Promising/Regular Customers
15432.0,22,1,171.19000000000003,New/Low-Value Customers
15433.0,78,3,417.87,Promising/Regular Customers
15434.0,7,6,997.48,High-Value/Frequent Spenders
15435.0,21,1,149.29,New/Low-Value Customers
15436.0,11,3,1067.75,Promising/Regular Customers
15437.0,261,1,200.16,At-Risk/Churning Customers
15438.0,130,1,156.57999999999998,New/Low-Value Customers
15440.0,54,3,383.68,Promising/Regular Customers
15442.0,248,1,594.0,At-Risk/Churning Customers
15443.0,1,8,3188.84,High-Value/Frequent Spenders
15444.0,8,2,1411.21,Promising/Regular Customers
15445.0,263,1,113.5,At-Risk/Churning Customers
15447.0,330,1,155.17000000000002,At-Risk/Churning Customers
15448.0,312,1,494.64,At-Risk/Churning Customers
15449.0,25,5,971.22,High-Value/Frequent Spenders
15450.0,29,1,429.84,New/Low-Value Customers
15452.0,29,3,528.48,Promising/Regular Customers
15453.0,1,7,1371.77,High-Value/Frequent Spenders
15454.0,361,1,179.1,At-Risk/Churning Customers
15456.0,282,3,434.59,At-Risk/Churning Customers
15457.0,261,1,237.07,At-Risk/Churning Customers
15458.0,24,1,161.64,New/Low-Value Customers
15460.0,353,1,214.26,At-Risk/Churning Customers
15462.0,93,3,234.6,New/Low-Value Customers
15463.0,28,1,126.14,New/Low-Value Customers
15464.0,337,1,1044.65,At-Risk/Churning Customers
15465.0,19,24,6945.0199999999995,High-Value/Frequent Spenders
15466.0,84,1,334.53,New/Low-Value Customers
15467.0,8,4,511.88,Promising/Regular Customers
15468.0,34,5,438.46000000000004,Promising/Regular Customers
15469.0,42,4,504.5,Promising/Regular Customers
15471.0,1,1,454.48,New/Low-Value Customers
15472.0,112,1,371.56,New/Low-Value Customers
15473.0,13,10,1465.2,High-Value/Frequent Spenders
15475.0,76,1,454.11,New/Low-Value Customers
15478.0,39,2,1399.92,Promising/Regular Customers
15480.0,115,1,905.5,New/Low-Value Customers
15482.0,15,16,6393.52,High-Value/Frequent Spenders
15483.0,160,4,225.26,New/Low-Value Customers
15484.0,0,5,3559.21,High-Value/Frequent Spenders
15485.0,29,3,2564.5,Promising/Regular Customers
15488.0,92,1,91.32000000000001,New/Low-Value Customers
15489.0,22,4,1090.03,Promising/Regular Customers
15491.0,94,7,3090.85,New/Low-Value Customers
15492.0,27,2,659.46,Promising/Regular Customers
15493.0,32,7,1918.8600000000001,Promising/Regular Customers
15494.0,20,2,1280.58,Promising/Regular Customers
15497.0,17,3,1259.7,Promising/Regular Customers
15498.0,0,35,12396.46,High-Value/Frequent Spenders
15500.0,7,4,1131.56,Promising/Regular Customers
15502.0,15,23,5541.46,High-Value/Frequent Spenders
15503.0,362,1,141.04,At-Risk/Churning Customers
15504.0,80,1,52.83,New/Low-Value Customers
15505.0,52,7,3497.14,Promising/Regular Customers
15506.0,22,3,972.08,Promising/Regular Customers
15507.0,171,1,475.86,New/Low-Value Customers
15508.0,188,6,1000.27,At-Risk/Churning Customers
15510.0,330,1,250.0,At-Risk/Churning Customers
15511.0,11,5,900.53,High-Value/Frequent Spenders
15512.0,155,2,121.0,New/Low-Value Customers
15513.0,30,22,14520.08,High-Value/Frequent Spenders
15514.0,11,13,2907.45,High-Value/Frequent Spenders
15516.0,44,3,62.43,Promising/Regular Customers
15517.0,232,1,267.03,At-Risk/Churning Customers
15518.0,63,13,1890.99,Promising/Regular Customers
15520.0,1,1,343.5,New/Low-Value Customers
15521.0,35,13,2574.65,Promising/Regular Customers
15522.0,32,2,397.99,Promising/Regular Customers
15523.0,83,1,412.01000000000005,New/Low-Value Customers
15524.0,24,1,440.0,New/Low-Value Customers
15525.0,1,4,719.47,Promising/Regular Customers
15526.0,32,2,148.44,Promising/Regular Customers
15527.0,18,10,2347.57,High-Value/Frequent Spenders
15528.0,253,1,229.33,At-Risk/Churning Customers
15529.0,22,12,3935.15,High-Value/Frequent Spenders
15530.0,21,4,1497.31,Promising/Regular Customers
15531.0,7,2,1972.39,Promising/Regular Customers
15532.0,24,6,1500.88,High-Value/Frequent Spenders
15533.0,18,5,746.92,High-Value/Frequent Spenders
15535.0,172,7,426.4,New/Low-Value Customers
15537.0,162,1,110.92,New/Low-Value Customers
15539.0,6,1,538.46,New/Low-Value Customers
15540.0,10,1,213.3,New/Low-Value Customers
15541.0,113,1,85.13000000000001,New/Low-Value Customers
15543.0,287,1,127.86,At-Risk/Churning Customers
15544.0,8,11,3542.51,High-Value/Frequent Spenders
15545.0,53,2,288.96999999999997,Promising/Regular Customers
15547.0,6,14,4910.6,High-Value/Frequent Spenders
15549.0,76,4,1643.96,Promising/Regular Customers
15550.0,3,4,575.63,Promising/Regular Customers
15551.0,36,1,436.06,New/Low-Value Customers
15552.0,216,1,90.12,At-Risk/Churning Customers
15553.0,59,1,428.93,New/Low-Value Customers
15554.0,277,1,217.2,At-Risk/Churning Customers
15555.0,11,20,4747.89,High-Value/Frequent Spenders
15556.0,23,1,279.77,New/Low-Value Customers
15557.0,28,1,468.91,New/Low-Value Customers
15561.0,11,5,722.74,High-Value/Frequent Spenders
15562.0,351,1,134.55,At-Risk/Churning Customers
15563.0,8,7,1319.69,High-Value/Frequent Spenders
15565.0,49,2,173.16000000000003,Promising/Regular Customers
15567.0,18,1,186.01,New/Low-Value Customers
15568.0,2,3,758.29,Promising/Regular Customers
15569.0,103,5,1375.71,New/Low-Value Customers
15570.0,6,13,4093.27,High-Value/Frequent Spenders
15571.0,11,4,650.4300000000001,Promising/Regular Customers
15572.0,4,7,2533.42,High-Value/Frequent Spenders
15573.0,31,2,591.1899999999999,Promising/Regular Customers
15574.0,177,4,675.64,New/Low-Value Customers
15576.0,37,1,921.37,New/Low-Value Customers
15577.0,150,3,258.88,New/Low-Value Customers
15578.0,161,1,127.1,New/Low-Value Customers
15579.0,68,2,327.6,Promising/Regular Customers
15581.0,120,14,3425.77,New/Low-Value Customers
15582.0,24,3,682.9100000000001,Promising/Regular Customers
15584.0,23,5,718.36,High-Value/Frequent Spenders
15585.0,176,1,455.3,New/Low-Value Customers
15587.0,49,4,913.68,Promising/Regular Customers
15589.0,252,4,456.58,At-Risk/Churning Customers
15590.0,288,1,-30.19,At-Risk/Churning Customers
15592.0,46,1,388.58,New/Low-Value Customers
15593.0,70,1,199.8,New/Low-Value Customers
15594.0,15,6,1767.53,High-Value/Frequent Spenders
15596.0,100,9,1343.34,New/Low-Value Customers
15597.0,29,2,315.72,Promising/Regular Customers
15598.0,34,3,235.68,Promising/Regular Customers
15599.0,26,2,761.74,Promising/Regular Customers
15601.0,10,17,6745.360000000001,High-Value/Frequent Spenders
15602.0,7,15,1083.63,High-Value/Frequent Spenders
15603.0,78,1,48.480000000000004,New/Low-Value Customers
15604.0,51,1,216.39000000000001,New/Low-Value Customers
15605.0,35,5,1198.23,Promising/Regular Customers
15606.0,56,11,2422.64,Promising/Regular Customers
15607.0,336,1,104.76,At-Risk/Churning Customers
15608.0,27,4,1093.68,Promising/Regular Customers
15609.0,182,2,270.03000000000003,At-Risk/Churning Customers
15610.0,51,1,112.46000000000001,New/Low-Value Customers
15611.0,9,15,1568.39,High-Value/Frequent Spenders
15612.0,35,2,195.15,Promising/Regular Customers
15615.0,9,27,10360.04,High-Value/Frequent Spenders
15618.0,32,5,747.031,Promising/Regular Customers
15619.0,10,1,336.4,New/Low-Value Customers
15620.0,49,6,1524.4,Promising/Regular Customers
15621.0,3,6,1158.77,High-Value/Frequent Spenders
15622.0,2,16,3224.53,High-Value/Frequent Spenders
15623.0,140,1,301.03000000000003,New/Low-Value Customers
15624.0,116,4,588.13,New/Low-Value Customers
15625.0,99,8,1504.56,New/Low-Value Customers
15626.0,74,2,675.8,Promising/Regular Customers
15628.0,4,10,2865.64,High-Value/Frequent Spenders
15630.0,44,3,1180.4,Promising/Regular Customers
15632.0,15,10,3147.31,High-Value/Frequent Spenders
15634.0,16,1,243.55,New/Low-Value Customers
15636.0,89,2,724.76,Promising/Regular Customers
15637.0,52,1,223.36,New/Low-Value Customers
15638.0,300,1,-94.0,At-Risk/Churning Customers
15639.0,133,1,425.32,New/Low-Value Customers
15640.0,3,17,12336.74,High-Value/Frequent Spenders
15641.0,104,4,1887.2,New/Low-Value Customers
15643.0,178,6,647.4,New/Low-Value Customers
15644.0,165,4,803.54,New/Low-Value Customers
15645.0,18,1,612.01,New/Low-Value Customers
15646.0,157,4,425.14000000000004,New/Low-Value Customers
15648.0,203,4,582.0500000000001,At-Risk/Churning Customers
15649.0,335,2,816.0,At-Risk/Churning Customers
15651.0,36,3,646.3,Promising/Regular Customers
15652.0,90,1,337.74,New/Low-Value Customers
15653.0,92,2,877.44,New/Low-Value Customers
15654.0,8,2,922.53,Promising/Regular Customers
15655.0,232,2,511.32,At-Risk/Churning Customers
15656.0,44,4,748.5,Promising/Regular Customers
15657.0,22,1,30.0,New/Low-Value Customers
15658.0,189,8,958.9000000000001,At-Risk/Churning Customers
15659.0,43,1,306.45,New/Low-Value Customers
15660.0,24,12,1552.01,High-Value/Frequent Spenders
15661.0,316,2,309.8,At-Risk/Churning Customers
15663.0,105,1,138.14,New/Low-Value Customers
15664.0,50,2,358.63,Promising/Regular Customers
15665.0,167,2,2222.21,New/Low-Value Customers
15667.0,39,1,301.32000000000005,New/Low-Value Customers
15668.0,217,1,76.32000000000001,At-Risk/Churning Customers
15669.0,39,5,677.69,Promising/Regular Customers
15670.0,296,1,173.05,At-Risk/Churning Customers
15671.0,18,10,2635.4900000000002,High-Value/Frequent Spenders
15673.0,87,4,2726.23,Promising/Regular Customers
15674.0,72,8,1744.02,Promising/Regular Customers
15675.0,80,3,323.69,Promising/Regular Customers
15676.0,8,5,3324.09,High-Value/Frequent Spenders
15677.0,48,1,657.23,New/Low-Value Customers
15678.0,52,1,352.7,New/Low-Value Customers
15679.0,23,4,781.28,Promising/Regular Customers
15680.0,8,3,1333.68,Promising/Regular Customers
15681.0,17,6,946.36,High-Value/Frequent Spenders
15683.0,116,1,193.75,New/Low-Value Customers
15687.0,8,11,2981.5,High-Value/Frequent Spenders
15689.0,119,2,254.1,New/Low-Value Customers
15690.0,3,2,239.76,Promising/Regular Customers
15691.0,251,1,136.8,At-Risk/Churning Customers
15692.0,27,1,191.04,New/Low-Value Customers
15694.0,0,15,6423.6,High-Value/Frequent Spenders
15695.0,266,2,409.98,At-Risk/Churning Customers
15696.0,32,12,2619.11,Promising/Regular Customers
15699.0,17,1,309.65,New/Low-Value Customers
15700.0,171,3,664.03,New/Low-Value Customers
15701.0,1,4,1529.0,Promising/Regular Customers
15703.0,264,1,211.5,At-Risk/Churning Customers
15704.0,139,4,2293.62,New/Low-Value Customers
15705.0,200,1,143.1,At-Risk/Churning Customers
15706.0,59,7,1001.8100000000001,Promising/Regular Customers
15707.0,34,4,916.98,Promising/Regular Customers
15708.0,40,11,3200.73,Promising/Regular Customers
15709.0,283,1,133.25,At-Risk/Churning Customers
15712.0,8,5,1072.3600000000001,High-Value/Frequent Spenders
15713.0,142,3,346.75,New/Low-Value Customers
15714.0,11,2,330.03000000000003,Promising/Regular Customers
15716.0,145,4,1101.11,New/Low-Value Customers
15717.0,233,1,150.3,At-Risk/Churning Customers
15719.0,32,14,5028.42,Promising/Regular Customers
15720.0,23,1,598.73,New/Low-Value Customers
15721.0,11,1,471.40000000000003,New/Low-Value Customers
15722.0,35,6,2169.86,Promising/Regular Customers
15723.0,364,1,190.70000000000002,At-Risk/Churning Customers
15724.0,200,3,212.3,At-Risk/Churning Customers
15725.0,14,1,415.25,New/Low-Value Customers
15727.0,16,7,5159.06,High-Value/Frequent Spenders
15728.0,48,1,-134.8,New/Low-Value Customers
15729.0,197,2,62.0,At-Risk/Churning Customers
15730.0,65,4,1108.38,Promising/Regular Customers
15732.0,211,2,294.12,At-Risk/Churning Customers
15733.0,282,1,162.3,At-Risk/Churning Customers
15734.0,114,2,1339.45,New/Low-Value Customers
15737.0,14,12,1121.21,High-Value/Frequent Spenders
15738.0,18,19,4788.77,High-Value/Frequent Spenders
15739.0,65,1,449.12,New/Low-Value Customers
15740.0,48,1,154.88,New/Low-Value Customers
15743.0,15,4,775.96,Promising/Regular Customers
15744.0,77,1,34.8,New/Low-Value Customers
15745.0,8,6,1071.24,High-Value/Frequent Spenders
15746.0,133,2,182.96,New/Low-Value Customers
15747.0,12,3,946.64,Promising/Regular Customers
15748.0,39,1,144.36,New/Low-Value Customers
15749.0,234,4,21535.9,At-Risk/Churning Customers
15750.0,2,9,2448.8,High-Value/Frequent Spenders
15752.0,39,8,2618.15,Promising/Regular Customers
15753.0,304,1,79.2,At-Risk/Churning Customers
15754.0,50,4,455.67,Promising/Regular Customers
15755.0,0,8,2318.88,High-Value/Frequent Spenders
15756.0,60,4,528.01,Promising/Regular Customers
15757.0,65,2,714.42,Promising/Regular Customers
15758.0,24,1,205.25,New/Low-Value Customers
15759.0,217,3,253.04000000000002,At-Risk/Churning Customers
15762.0,64,2,583.75,Promising/Regular Customers
15763.0,31,3,1048.67,Promising/Regular Customers
15764.0,80,10,3245.47,Promising/Regular Customers
15766.0,63,1,315.06,New/Low-Value Customers
15768.0,115,4,581.83,New/Low-Value Customers
15769.0,6,29,51823.72,High-Value/Frequent Spenders
15773.0,5,1,635.6800000000001,New/Low-Value Customers
15774.0,68,1,270.8,New/Low-Value Customers
15775.0,244,1,104.9,At-Risk/Churning Customers
15776.0,132,1,241.62,New/Low-Value Customers
15777.0,240,5,1021.61,At-Risk/Churning Customers
15780.0,183,3,475.28000000000003,At-Risk/Churning Customers
15781.0,24,4,333.56,Promising/Regular Customers
15782.0,9,4,2593.94,Promising/Regular Customers
15783.0,10,1,246.3,New/Low-Value Customers
15785.0,29,8,2303.75,High-Value/Frequent Spenders
15786.0,43,5,4821.0,Promising/Regular Customers
15787.0,25,3,933.26,Promising/Regular Customers
15789.0,357,1,351.3,At-Risk/Churning Customers
15790.0,9,1,218.75,New/Low-Value Customers
15791.0,43,3,1604.44,Promising/Regular Customers
15793.0,8,4,948.96,Promising/Regular Customers
15795.0,149,1,610.01,New/Low-Value Customers
15796.0,0,10,2663.6600000000003,High-Value/Frequent Spenders
15797.0,112,4,2207.4,New/Low-Value Customers
15799.0,75,3,884.14,Promising/Regular Customers
15800.0,106,2,696.89,New/Low-Value Customers
15801.0,45,4,1042.19,Promising/Regular Customers
15802.0,142,3,-451.42,New/Low-Value Customers
15803.0,50,1,415.82000000000005,New/Low-Value Customers
15804.0,0,19,3848.55,High-Value/Frequent Spenders
15805.0,22,20,5411.87,High-Value/Frequent Spenders
15806.0,45,3,784.58,Promising/Regular Customers
15807.0,49,3,903.9,Promising/Regular Customers
15808.0,305,5,3641.07,At-Risk/Churning Customers
15809.0,35,6,399.21,Promising/Regular Customers
15810.0,78,7,1145.43,Promising/Regular Customers
15811.0,16,9,2171.32,High-Value/Frequent Spenders
15812.0,106,5,1801.14,New/Low-Value Customers
15813.0,207,2,1303.9099999999999,At-Risk/Churning Customers
15814.0,2,6,1842.73,High-Value/Frequent Spenders
15815.0,63,5,2100.6,Promising/Regular Customers
15819.0,48,4,1905.45,Promising/Regular Customers
15820.0,319,1,206.98,At-Risk/Churning Customers
15821.0,43,2,570.96,Promising/Regular Customers
15822.0,2,2,885.47,Promising/Regular Customers
15823.0,336,2,-840.76,At-Risk/Churning Customers
15825.0,171,1,532.94,New/Low-Value Customers
15826.0,50,4,1649.3600000000001,Promising/Regular Customers
15827.0,72,20,1641.48,Promising/Regular Customers
15829.0,98,2,636.14,New/Low-Value Customers
15830.0,28,2,547.7,Promising/Regular Customers
15831.0,57,4,740.64,Promising/Regular Customers
15832.0,253,1,836.79,At-Risk/Churning Customers
15834.0,69,6,2076.3,Promising/Regular Customers
15835.0,43,4,954.09,Promising/Regular Customers
15836.0,44,2,117.47,Promising/Regular Customers
15837.0,64,1,391.98,New/Low-Value Customers
15838.0,10,21,33350.76,High-Value/Frequent Spenders
15839.0,24,5,1020.74,High-Value/Frequent Spenders
15840.0,58,3,345.65999999999997,Promising/Regular Customers
15841.0,63,6,1209.1,Promising/Regular Customers
15843.0,303,1,118.95,At-Risk/Churning Customers
15844.0,45,1,130.73999999999998,New/Low-Value Customers
15845.0,17,10,3650.87,High-Value/Frequent Spenders
15847.0,37,2,389.27,Promising/Regular Customers
15850.0,18,2,234.88,Promising/Regular Customers
15852.0,186,2,160.71,At-Risk/Churning Customers
15853.0,51,1,110.8,New/Low-Value Customers
15854.0,3,12,2969.12,High-Value/Frequent Spenders
15855.0,136,5,712.24,New/Low-Value Customers
15856.0,3,31,15929.74,High-Value/Frequent Spenders
15857.0,18,1,297.0,New/Low-Value Customers
15858.0,15,5,1427.57,High-Value/Frequent Spenders
15860.0,40,8,965.16,Promising/Regular Customers
15861.0,11,9,2981.92,High-Value/Frequent Spenders
15862.0,7,4,832.88,Promising/Regular Customers
15863.0,25,2,68.84,Promising/Regular Customers
15864.0,21,8,1769.78,High-Value/Frequent Spenders
15865.0,40,3,895.13,Promising/Regular Customers
15866.0,100,1,211.89,New/Low-Value Customers
15867.0,4,16,3795.29,High-Value/Frequent Spenders
15869.0,276,2,149.64,At-Risk/Churning Customers
15870.0,32,1,351.44,New/Low-Value Customers
15872.0,14,2,316.25,Promising/Regular Customers
15874.0,62,9,4330.67,Promising/Regular Customers
15877.0,1,3,437.83,Promising/Regular Customers
15880.0,368,2,299.03,At-Risk/Churning Customers
15881.0,311,8,438.24,At-Risk/Churning Customers
15882.0,198,5,495.36,At-Risk/Churning Customers
15883.0,1,2,396.48,Promising/Regular Customers
15885.0,92,3,379.35,New/Low-Value Customers
15886.0,59,1,181.09,New/Low-Value Customers
15888.0,79,2,141.27,Promising/Regular Customers
15889.0,156,2,420.07,New/Low-Value Customers
15891.0,226,1,511.68,At-Risk/Churning Customers
15894.0,252,2,258.25,At-Risk/Churning Customers
15895.0,149,1,179.17,New/Low-Value Customers
15897.0,193,2,208.59,At-Risk/Churning Customers
15898.0,0,6,1379.63,High-Value/Frequent Spenders
15899.0,368,1,56.25,At-Risk/Churning Customers
15900.0,23,1,337.28000000000003,New/Low-Value Customers
15901.0,16,3,351.73,Promising/Regular Customers
15903.0,9,8,5126.34,High-Value/Frequent Spenders
15904.0,7,1,164.68,New/Low-Value Customers
15906.0,19,8,1521.79,High-Value/Frequent Spenders
